OTU_num	s1.1	s1.2	s1.3	s1.4	s1.5	s1.6	s1.7	s1.8	s2.1	s2.2	s2.3	s2.4	s2.5	s2.6	s2.7	s2.8	s3.1	s3.2	s3.3	s3.4	s3.5	s3.6	s3.7	s3.8	s4.1	s4.2	s4.3	s4.4	s4.5	s4.6	s4.7	s4.8	s5.1	s5.2	s5.3	s5.4	s5.5	s5.6	s5.7	s5.8
OTU_73	0.000743731	0.000318742	0.000956226	0.000849979	0.001062473	0.000212495	0.000637484	0.000531237	0.000212495	0.000743731	0.001274968	0.000637484	0.000424989	0.000531237	0.000212495	0.000318742	0.000531237	0.000318742	0.000318742	0.000318742	0.000637484	0.000424989	0.000637484	0.000318742	0.000531237	0.000743731	0.000106247	0.000531237	0.000637484	0.000637484	0.000212495	0.000424989	0.000849979	0.002231194	0.000531237	0.000424989	0.001487463	0.000743731	0.000212495	0.000424989
OTU_74	0.00159371	0.000956226	0.003718657	0.002337442	0.002868678	0.000743731	0.002231194	0.002549936	0.001274968	0.001912452	0.002231194	0.00159371	0.000743731	0.000849979	0.000318742	0.000956226	0.002124947	0.003506162	0.00159371	0.000212495	0.000212495	0.000212495	0.002762431	0.000531237	0.001062473	0.000531237	0.000531237	0.001062473	0.000318742	0.000743731	0.000212495	0.000424989	0.001168721	0.002762431	0.000424989	0.000637484	0.001487463	0.00159371	0.000956226	0.000531237
OTU_75	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0.000106247	0	0	0.000531237	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_76	0.000743731	0.000424989	0.002656184	0.002656184	0.002124947	0.006693583	0.001806205	0.003718657	0.002231194	0.002974926	0.000637484	0.00159371	0.0020187	0.001806205	0.005099873	0.003399915	0.000531237	0.000956226	0.001274968	0.000849979	0.001487463	0.000424989	0.002231194	0.001062473	0.001381215	0.000212495	0.000531237	0.001168721	0.001062473	0.000637484	0.000531237	0.000743731	0.002974926	0.003081173	0.001274968	0.001168721	0.001274968	0.0219932	0.002337442	0.000531237
OTU_77	0.000424989	0.000318742	0.000424989	0.000637484	0.000531237	0.000318742	0.000212495	0.000424989	0.000106247	0.000106247	0.000212495	0.000424989	0.000106247	0.000212495	0.000531237	0.000318742	0	0.000106247	0.000318742	0.000212495	0.000212495	0	0.000637484	0.000318742	0.000424989	0.000212495	0.000212495	0.000318742	0.000212495	0.000424989	0.000106247	0.000106247	0.000424989	0.000318742	0.000743731	0.000106247	0.000106247	0.000212495	0.000212495	0.000106247
OTU_78	0.000212495	0.000106247	0.000212495	0.000212495	0.000106247	0.000106247	0.000212495	0	0	0.000212495	0.000106247	0	0	0.000212495	0.000106247	0.000212495	0.000106247	0.000212495	0.000318742	0	0	0.000106247	0	0.000106247	0.000318742	0.000106247	0	0.000318742	0.000212495	0.000106247	0	0.000318742	0.000212495	0.000106247	0.000106247	0.000318742	0.000106247	0.000318742	0.000424989	0.000212495
OTU_79	0	0.000106247	0.000106247	0.000212495	0	0.000106247	0	0.000106247	0	0.000106247	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0	0
OTU_80	0.000106247	0	0.000318742	0	0	0.000106247	0	0	0.000106247	0.000106247	0.000106247	0	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0.000106247	0	0.000531237	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0
OTU_81	0.000956226	0.000212495	0.001274968	0.001062473	0.001062473	0.001274968	0.001168721	0.000956226	0.001062473	0.000743731	0.00159371	0.000849979	0.000849979	0.001062473	0.001381215	0.000743731	0.000531237	0.000956226	0.000956226	0.000318742	0.000531237	0.000637484	0.001274968	0.000424989	0.001381215	0.000956226	0.000637484	0.000849979	0.002124947	0.001168721	0.000424989	0.000637484	0.002231194	0.003718657	0.000956226	0.001487463	0.00159371	0.001699958	0.001806205	0.000743731
OTU_82	0.001274968	0.000318742	0.000318742	0.000212495	0.000318742	0.000637484	0.000531237	0.000212495	0.000318742	0.000106247	0.000531237	0.000318742	0.000106247	0.000318742	0	0.000318742	0.000106247	0.000212495	0.000106247	0.000212495	0.000212495	0.000318742	0.000637484	0.000106247	0.000106247	0.000531237	0.000318742	0	0.000212495	0.000212495	0.000106247	0.000637484	0.000318742	0.000318742	0	0.000531237	0.000318742	0.000743731	0.000106247	0.000106247
OTU_83	0.000212495	0	0.000106247	0.000106247	0.000106247	0	0.000106247	0.000212495	0.000106247	0	0.000318742	0	0.000212495	0	0	0.000212495	0	0	0.000106247	0	0	0.000106247	0	0	0.000106247	0.000424989	0.000106247	0.000212495	0	0.000212495	0	0.000106247	0.000106247	0.000212495	0	0	0.000106247	0.000106247	0.000106247	0
OTU_84	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0
OTU_85	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0
OTU_86	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0.000212495	0.000212495	0.000212495	0	0.000106247	0.000212495	0.000106247	0.008074798	0.000106247	0.000531237	0.000106247	0.000212495	0.000212495
OTU_87	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0.000318742	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0
OTU_88	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0.000212495	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0.000212495
OTU_89	0.000318742	0.000424989	0.000424989	0.000424989	0.000212495	0.000637484	0.000531237	0.000743731	0.000212495	0.000318742	0.000531237	0.000424989	0.000106247	0.000531237	0.000743731	0.000318742	0.000743731	0.000531237	0.000637484	0.000849979	0.000424989	0.000212495	0.000637484	0.000531237	0.000318742	0.000318742	0.000318742	0.002124947	0.000212495	0.000637484	0.000743731	0.001062473	0.000531237	0.000531237	0.000106247	0.000424989	0.000106247	0.000956226	0.000424989	0.000531237
OTU_90	0.001274968	0.000956226	0.002762431	0.002124947	0.004356141	0.005312367	0.002337442	0.002231194	0.003506162	0.000956226	0.000531237	0.001806205	0.0020187	0.000743731	0.002231194	0.001699958	0.001912452	0.002974926	0.002549936	0.001487463	0.002762431	0.001274968	0.00318742	0.001274968	0.001381215	0.001168721	0.001699958	0.001699958	0.002762431	0.001487463	0.001381215	0.002762431	0.00361241	0.0020187	0.001062473	0.001381215	0.001487463	0.003293668	0.002868678	0.000849979
OTU_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0.000106247
OTU_92	0.000106247	0.000212495	0.000318742	0.000318742	0.000106247	0.000212495	0	0.000106247	0	0.000212495	0.000318742	0.000212495	0.000318742	0	0.000106247	0	0.000531237	0.000318742	0.000424989	0.000318742	0	0.000106247	0.000106247	0	0	0	0.000212495	0.000743731	0	0	0	0.000318742	0.000106247	0.000318742	0.000424989	0	0.000318742	0.000318742	0	0
OTU_93	0	0	0.000106247	0	0.000106247	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0.000212495	0.000106247	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0	0	0	0	0.000318742	0	0	0.000106247	0.000212495	0.000106247	0.000212495	0	0	0.000212495	0	0.000106247	0
OTU_94	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_95	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0.000106247	0.000106247	0.000212495	0	0.000106247
OTU_96	0.001274968	0.000424989	0.000849979	0.000743731	0.000637484	0.001168721	0.000743731	0.000743731	0.000849979	0.000318742	0.001062473	0.000849979	0.000531237	0.001274968	0.000637484	0.000531237	0.001274968	0.001912452	0.002762431	0.001912452	0.001806205	0.001699958	0.003931152	0.002762431	0.004356141	0.00318742	0.002337442	0.003399915	0.003081173	0.003399915	0.001274968	0.003081173	0.0020187	0.001806205	0.001062473	0.0020187	0.00159371	0.002124947	0.002443689	0.001912452
OTU_97	0.001062473	0.000106247	0.000212495	0.000424989	0.000212495	0.000212495	0.000106247	0.000212495	0.000106247	0	0.000106247	0.000106247	0	0	0.000106247	0.000212495	0.000106247	0	0	0	0	0	0.000106247	0.000318742	0.000106247	0.000318742	0.000318742	0.007012325	0.000424989	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0
OTU_98	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_99	0.000424989	0.000637484	0.000424989	0.001381215	0.000531237	0.000637484	0.000424989	0.000637484	0.000637484	0.000318742	0.000531237	0.000637484	0.000212495	0.000106247	0.000637484	0.000531237	0.001168721	0.000637484	0.001062473	0.000318742	0.001274968	0.000849979	0.00159371	0.001168721	0.000849979	0.001274968	0.000637484	0.001062473	0.001062473	0.000849979	0.000318742	0.001487463	0.001381215	0.00159371	0.000743731	0.000849979	0.001062473	0.001168721	0.00159371	0.000637484
OTU_100	0.000212495	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0
OTU_101	0.0020187	0.000424989	0.000424989	0.000212495	0.000212495	0.000531237	0.000849979	0.001274968	0.000318742	0.000424989	0.000743731	0	0.000424989	0.000212495	0.000956226	0.000318742	0.001487463	0.002124947	0.001806205	0.00159371	0.001806205	0.000531237	0.002231194	0.001168721	0.005949851	0.001912452	0.000956226	0.001381215	0.001062473	0.005418615	0.000956226	0.001912452	0.00159371	0.002231194	0.000956226	0.000531237	0.000849979	0.000106247	0.000531237	0.000424989
OTU_103	0.003399915	0.0020187	0.002124947	0.001806205	0.001912452	0.003081173	0.002231194	0.002337442	0.001912452	0.001274968	0.001806205	0.001274968	0.000956226	0.001168721	0.001806205	0.000849979	0.005524862	0.003718657	0.005843604	0.004143646	0.004674883	0.004143646	0.006374841	0.007118572	0.00520612	0.006906077	0.003931152	0.006587335	0.004356141	0.005843604	0.002868678	0.004568636	0.006056099	0.00478113	0.002124947	0.004249894	0.00318742	0.004143646	0.006374841	0.004674883
OTU_104	0.000106247	0	0	0.000106247	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0.000212495	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0.000106247	0	0.000106247	0	0	0
OTU_105	0.000637484	0.000318742	0	0.000318742	0.000212495	0.000212495	0.000212495	0.000318742	0.001912452	0.000106247	0.000318742	0.000318742	0	0.000106247	0.000318742	0.000106247	0.001062473	0.000743731	0.001487463	0.001062473	0.002231194	0.000424989	0.00361241	0.002124947	0.001381215	0.001699958	0.001487463	0.001168721	0.000956226	0.001699958	0.000318742	0.001168721	0.002868678	0.001487463	0.000318742	0.000849979	0.000531237	0.000318742	0.001487463	0.001062473
OTU_106	0	0	0	0.000212495	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0.000106247	0
OTU_108	0.000318742	0.000212495	0.000637484	0.000318742	0.000531237	0.000743731	0.000318742	0.000318742	0.000212495	0.000318742	0.000318742	0.000531237	0.000318742	0.000212495	0.000318742	0.000106247	0.000531237	0.000212495	0.000849979	0.000424989	0.000637484	0.000424989	0.000531237	0.000956226	0.000849979	0.001062473	0.000318742	0.000318742	0.000318742	0.000531237	0.000424989	0.000956226	0.001062473	0.000637484	0.000318742	0.000531237	0.000531237	0.000637484	0.001168721	0.000531237
OTU_109	0.001487463	0.000849979	0.000531237	0.000531237	0.000849979	0.000531237	0.001062473	0.000956226	0.000318742	0.000318742	0.000743731	0.000531237	0.000424989	0.000637484	0.000637484	0.000318742	0.002124947	0.002443689	0.002337442	0.003506162	0.002549936	0.001806205	0.004462388	0.004356141	0.004143646	0.00478113	0.00159371	0.003293668	0.002762431	0.003718657	0.0020187	0.00361241	0.002443689	0.002868678	0.001274968	0.001912452	0.002124947	0.001912452	0.004143646	0.00318742
OTU_110	0.000743731	0.000212495	0.000531237	0.000531237	0.000212495	0.000743731	0.000849979	0.000318742	0.000424989	0.000318742	0.000424989	0.000106247	0.000212495	0.000106247	0.000212495	0.000212495	0.000424989	0.000212495	0.000531237	0.000212495	0.000531237	0.000212495	0.000849979	0.000531237	0.000318742	0.000212495	0.000424989	0.000318742	0.000318742	0.000106247	0.000212495	0.000318742	0.000212495	0.000424989	0.000318742	0.000212495	0.000424989	0.000743731	0.000424989	0.000212495
OTU_111	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0	0
OTU_112	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0.000212495	0.000106247	0.000318742	0.000106247	0.000318742	0	0	0	0.000212495	0.000212495	0.000212495	0.000212495	0	0.000212495	0.000106247	0.000106247	0	0.000212495	0.000106247	0.000106247	0	0.000318742	0.000106247	0
OTU_113	0	0	0	0	0.000318742	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0.000212495	0.000212495	0	0	0	0.000212495	0	0.000106247	0	0	0.000106247	0	0	0	0.000106247	0.000106247	0	0	0.000106247	0	0.000106247	0.000106247
OTU_114	0.001274968	0.000743731	0.000956226	0.001487463	0.000849979	0.001274968	0.001062473	0.000637484	0.000743731	0.000956226	0.000531237	0.000637484	0.000637484	0.001062473	0.001062473	0.000318742	0.000743731	0.000849979	0.001062473	0.000424989	0.000743731	0.000531237	0.000849979	0.001062473	0.001062473	0.000531237	0.000531237	0.001168721	0.000637484	0.000531237	0.000424989	0.000743731	0.000849979	0.001062473	0.000424989	0.000637484	0.000212495	0.001381215	0.001062473	0.000637484
OTU_115	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_116	0	0	0.000212495	0.000106247	0	0.000106247	0	0	0.000106247	0.000106247	0	0	0	0	0.000106247	0	0	0	0.000424989	0	0.000106247	0	0	0.000318742	0	0	0.000106247	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0.000106247	0.000318742	0
OTU_117	0	0	0	0	0.000212495	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000318742	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0
OTU_118	0.000106247	0	0	0	0.000106247	0	0	0	0	0.000212495	0	0.000212495	0	0.000106247	0.000106247	0	0.000318742	0.000212495	0	0	0.000106247	0	0.000212495	0	0	0.000318742	0.000106247	0.000212495	0	0	0	0	0.000106247	0.000212495	0	0.000106247	0.000106247	0.000637484	0.000106247	0
OTU_119	0.000212495	0.000106247	0	0	0.000106247	0.000212495	0	0	0	0	0.000212495	0	0	0	0	0.000212495	0.000212495	0	0	0.000106247	0.000212495	0.000106247	0.000318742	0.000212495	0.000106247	0	0	0.000212495	0	0	0.000106247	0	0.000106247	0.000106247	0	0	0	0.000212495	0.000106247	0
OTU_120	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0
OTU_121	0.000531237	0	0.000212495	0	0.000212495	0	0.000106247	0.000212495	0.000637484	0.000956226	0.004887378	0.000106247	0.000106247	0.000106247	0	0	0.000531237	0.000106247	0.000531237	0.001274968	0.001381215	0	0.00998725	0.000318742	0.004143646	0.00318742	0.000106247	0.003081173	0	0	0.000318742	0.000318742	0.000424989	0.000956226	0.000212495	0.000424989	0.000424989	0	0.002868678	0.001912452
OTU_122	0.000318742	0.000531237	0.000531237	0.000212495	0.000424989	0.000424989	0.000424989	0.000424989	0.000318742	0	0.000531237	0.000212495	0.000424989	0.000424989	0.000106247	0.000212495	0.000424989	0	0.000212495	0.000106247	0.000424989	0.000212495	0.000318742	0	0.000212495	0.000318742	0	0.000106247	0.000424989	0.000318742	0.000212495	0.000318742	0.000212495	0.000318742	0.000318742	0	0.000318742	0.000212495	0.000531237	0.000424989
OTU_123	0.002124947	0.000743731	0.000849979	0.001168721	0.000637484	0.001168721	0.001487463	0.001487463	0.001487463	0.000849979	0.001274968	0.000743731	0.000637484	0.000956226	0.000743731	0.000956226	0.00318742	0.00318742	0.00318742	0.002549936	0.002974926	0.001912452	0.003399915	0.002762431	0.004356141	0.004037399	0.002443689	0.004568636	0.002549936	0.002762431	0.0020187	0.003506162	0.004143646	0.003718657	0.001381215	0.002868678	0.00159371	0.00318742	0.003718657	0.0020187
OTU_124	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_126	0.00159371	0.000531237	0.003824904	0.001062473	0.005949851	0.021249469	0.003718657	0.002443689	0.008287293	0.004037399	0	0.002231194	0.001381215	0.001699958	0.022311942	0.008287293	0.001168721	0.000424989	0.000318742	0.000106247	0.000956226	0.000318742	0.001062473	0.001062473	0.000212495	0.000106247	0.000106247	0	0.000106247	0	0	0.000106247	0.000956226	0.000424989	0.000106247	0.000106247	0	0.000318742	0.000956226	0.000106247
OTU_127	0	0.000106247	0	0.000106247	0	0	0.000318742	0	0.000106247	0	0.000106247	0.000106247	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0	0.000106247	0.000106247	0	0	0.000212495	0	0.000106247	0	0
OTU_128	0	0	0	0.000424989	0	0.000318742	0	0	0.000106247	0	0.000106247	0.000212495	0	0	0	0	0.000106247	0.000212495	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0.000424989	0.000531237	0.000106247	0.000106247	0.000106247	0.000106247	0.000106247	0
OTU_129	0	0	0	0	0	0	0.000106247	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_131	0.000212495	0.000106247	0.000424989	0.000318742	0.000424989	0.000637484	0.000318742	0.000424989	0.000318742	0.000106247	0.000531237	0.000212495	0.000212495	0.000212495	0.000318742	0.000106247	0.000743731	0.000743731	0.000849979	0.000637484	0.001062473	0.000531237	0.000849979	0.000637484	0.001487463	0.000531237	0.000424989	0.000106247	0.001381215	0.001168721	0.000318742	0.001062473	0.001062473	0.000956226	0.000212495	0.000212495	0.000849979	0.000212495	0.000849979	0.000318742
OTU_132	0.000743731	0.000531237	0.000849979	0.000956226	0.000637484	0.000849979	0.000531237	0.000424989	0.000106247	0.000212495	0.000212495	0.000424989	0.000106247	0.000106247	0.000531237	0.000212495	0.000424989	0.000212495	0.000531237	0.000531237	0.000318742	0.000637484	0.000637484	0.000424989	0.000424989	0.000212495	0.000424989	0.000956226	0.000531237	0.000637484	0.000106247	0.000424989	0.000531237	0.000531237	0.000106247	0.000212495	0.000318742	0.000318742	0.000531237	0.000106247
OTU_133	0.000318742	0.000318742	0.000106247	0.000318742	0.000318742	0.000743731	0.000212495	0.000318742	0.000531237	0.000106247	0	0.000318742	0.000212495	0.000106247	0.000318742	0.000106247	0.000424989	0.000531237	0.000637484	0.000212495	0.000212495	0.000318742	0.000956226	0.000637484	0.000637484	0.000637484	0.000318742	0.000424989	0.000531237	0.001062473	0.000318742	0.000424989	0.000637484	0.000212495	0.000212495	0.000212495	0.000106247	0.000106247	0.000318742	0.000318742
OTU_134	0.000212495	0.000212495	0.000318742	0.000318742	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0	0.000212495	0	0.000318742	0.000212495	0	0.000212495	0	0.000106247	0	0	0	0	0.000106247	0.000531237	0	0	0	0.000106247	0.000106247	0.000106247	0.000106247	0	0.000106247	0.000424989	0.000212495	0
OTU_135	0	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_136	0	0.000106247	0.000212495	0.000106247	0.000106247	0.000106247	0	0	0	0.000212495	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0.000318742	0	0	0	0.000212495	0.000106247	0	0.000106247	0.000212495	0.000212495	0	0	0.000106247	0	0.000318742	0.000106247
OTU_137	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_138	0	0.000106247	0	0	0	0	0.000106247	0	0.000106247	0	0.000106247	0	0.000212495	0.000106247	0	0	0.000424989	0.000106247	0.000106247	0	0	0.000318742	0.000106247	0.000318742	0.000106247	0	0.000106247	0.000212495	0.000106247	0.000106247	0.000106247	0	0	0.000318742	0	0.000106247	0.000212495	0	0.000106247	0.000106247
